SCD	speaker	tmin	tmax	text
3009-1 	A:	6790.541	6792.579	<S>
3009-2 	B:	6790.574	6793.282	overthinking is when I get anxious I don't get anxious I just let the
3009-1 	A:	6792.579	6795.616	is not really anxious what there's different ways of overthinking [one] [what]
3009-2 	B:	6793.282	6796.994	<S>
3009-1 	A:	6795.616	6803.129	<S>
3009-2 	B:	6796.994	6798.182	ya [lah] overthinking like
3009-2 	B:	6798.182	6798.744	<S>
3009-2 	B:	6798.744	6802.779	I don't know doesn't affect me like emotionally or anything so I don't consider it overthinking
3009-2 	B:	6802.779	6807.806	<S>
3009-1 	A:	6803.129	6805.304	I mean overthinking is just thinking too much
3009-1 	A:	6805.304	6807.741	in general is just how you feel after that
3009-1 	A:	6807.741	6812.379	<S>
3009-2 	B:	6807.806	6809.381	ya [lah] so is like
3009-2 	B:	6809.381	6810.556	you know when you watch a movie
3009-2 	B:	6810.556	6811.356	<S>
3009-2 	B:	6811.356	6812.531	think I told you before [right]
3009-1 	A:	6812.379	6812.829	what
3009-2 	B:	6812.531	6816.144	actually movies are just exaggeration of things that happen before in our lives
3009-1 	A:	6812.829	6816.792	<S>
3009-2 	B:	6816.144	6817.569	<S>
3009-1 	A:	6816.792	6817.554	really [meh]
3009-1 	A:	6817.554	6820.892	<S>
3009-2 	B:	6817.569	6818.641	you don't think so [meh]
3009-2 	B:	6818.641	6819.091	<S>
3009-2 	B:	6819.091	6820.766	like you see a movie about
3009-2 	B:	6820.766	6822.079	a group of guys
3009-1 	A:	6820.892	6821.392	sharks
3009-1 	A:	6821.392	6824.717	<S>
3009-2 	B:	6822.079	6822.754	<S>
3009-2 	B:	6822.754	6824.641	like American-Pie is a good example
3009-2 	B:	6824.641	6828.691	<S>
3009-1 	A:	6824.717	6828.292	or like American-Pie is just American-Pie [lah] okay let's talk about sharks
3009-1 	A:	6828.292	6830.679	<S>
3009-2 	B:	6828.691	6830.684	no not sharks [lah] not about sharks [lah]
3009-1 	A:	6830.679	6831.129	then
3009-2 	B:	6830.684	6831.109	<S>
3009-2 	B:	6831.109	6832.046	I talking about like
3009-1 	A:	6831.129	6838.855	<S>
3009-2 	B:	6832.046	6832.459	<S>
3009-2 	B:	6832.459	6835.046	(ppo) friends friend is a very good example also
3009-2 	B:	6835.046	6835.646	<S>
3009-2 	B:	6835.646	6839.333	like everything will have somebody will go somewhere deep somebody will go somewhere
3009-1 	A:	6838.855	6839.905	or like the office
3009-2 	B:	6839.333	6840.108	<S>
3009-1 	A:	6839.905	6844.43	<S>
3009-2 	B:	6840.108	6841.178	ya is like
3009-2 	B:	6841.178	6842.753	someone will be like that
3009-2 	B:	6842.753	6844.691	is just a different interpretation
3009-1 	A:	6844.43	6845.23	ya
3009-2 	B:	6844.691	6845.316	<S>
3009-1 	A:	6845.23	6868.98	<S>
3009-2 	B:	6845.316	6847.918	ya so actually we've seen it all before
3009-2 	B:	6847.918	6848.306	<S>
3009-2 	B:	6848.306	6849.631	ya is just very scary
3009-2 	B:	6849.631	6851.956	that who would you be in ten years time would you be like
3009-2 	B:	6851.956	6852.943	<S>
3009-2 	B:	6852.943	6856.583	Jim and Pam will you be like the weird guy in the office you never know what
3009-2 	B:	6856.583	6857.546	<S>
3009-2 	B:	6857.546	6861.208	then you try you think you can escape but actually nah it's all been done before
3009-2 	B:	6861.208	6861.846	<S>
3009-2 	B:	6861.846	6864.156	you think you're special but you're not special
3009-2 	B:	6864.156	6866.043	<S>
3009-2 	B:	6866.043	6869.083	you think you're special but actually someone's already been in the same place as you
3009-1 	A:	6868.98	6870.718	no I'm I'm special
3009-2 	B:	6869.083	6871.133	<S>
3009-1 	A:	6870.718	6873.13	<S>
3009-2 	B:	6871.133	6872.333	what makes you so special
3009-2 	B:	6872.333	6874.558	<S>
3009-1 	A:	6873.13	6874.243	cause I'm unique [ah]
3009-1 	A:	6874.243	6875.605	<S>
3009-2 	B:	6874.558	6875.333	in what way
3009-2 	B:	6875.333	6876.445	<S>
3009-1 	A:	6875.605	6876.755	in my own way [ah]
3009-2 	B:	6876.445	6877.713	(ppb) which is what [lah]
3009-1 	A:	6876.755	6877.818	<S>
3009-2 	B:	6877.713	6881.738	<S>
3009-1 	A:	6877.818	6878.693	I don't know
3009-1 	A:	6878.693	6879.255	<S>
3009-1 	A:	6879.255	6881.743	did you see people look like me before not
3009-2 	B:	6881.738	6883.133	don't talk about look we're talking about
3009-1 	A:	6881.743	6883.143	<S>
3009-2 	B:	6883.133	6888.263	<S>
3009-1 	A:	6883.143	6885.193	ya got you see people act like me before or not
3009-1 	A:	6885.193	6889.618	<S>
3009-2 	B:	6888.263	6889.4	act
3009-2 	B:	6889.4	6891.038	<S>
3009-1 	A:	6889.618	6890.368	ya
3009-1 	A:	6890.368	6891.031	<S>
3009-1 	A:	6891.031	6892.581	the way I portray myself
3009-2 	B:	6891.038	6894.313	ya but I don't I don't think I don't think you understand where I'm coming from
3009-1 	A:	6892.581	6893.743	<S>
3009-1 	A:	6893.743	6894.893	I am
3009-2 	B:	6894.313	6900.49	<S>
3009-1 	A:	6894.893	6897.256	<S>
3009-1 	A:	6897.256	6899.056	I am I do
3009-1 	A:	6899.056	6911.956	<S>
3009-2 	B:	6900.49	6901.753	no is just like (ppb)
3009-2 	B:	6901.753	6903.303	<S>
3009-2 	B:	6903.303	6904.642	in a very
3009-2 	B:	6904.642	6909.817	touch the iceberg kind of thing you've seen it all before like I'm not trying to say you're not unique or anything
3009-2 	B:	6909.817	6910.42	<S>
3009-2 	B:	6910.42	6911.282	just saying
3009-2 	B:	6911.282	6914.407	<S>
3009-1 	A:	6911.956	6915.269	like whatever I've done probably someone else done it before right
3009-2 	B:	6914.407	6917.832	no not saying that also I'm just saying we've seen it all before
3009-1 	A:	6915.269	6917.856	<S>
3009-2 	B:	6917.832	6920.357	<Z>
3009-1 	A:	6917.856	6920.644	ya [lah] isn't that isn't that what I just said
3009-2 	B:	6920.357	6923.867	(ppb) no you're saying it you're you're saying it as if I'm attacking you but I'm not
3009-1 	A:	6920.644	6923.306	<S>
3009-1 	A:	6923.306	6926.231	no no no no I'm just saying that's what you're saying right like
3009-2 	B:	6923.867	6928.817	<Z>
3009-1 	A:	6926.231	6929.331	let's say if I were to grab a spoon a certain way a
3009-2 	B:	6928.817	6934.185	no [lah] that's too intricate already [lah] I'm just saying where you end up in life like how you grew up how you
3009-1 	A:	6929.331	6937.294	<S>
3009-2 	B:	6934.185	6934.647	<S>
3009-2 	B:	6934.647	6936.797	how you were thought to think (ppo)
3009-2 	B:	6936.797	6937.222	<S>
3009-2 	B:	6937.222	6940.809	it's all predetermined already you will end up somewhere if not how you hold the god damn spoon
3009-1 	A:	6937.294	6938.931	<Z>
3009-1 	A:	6938.931	6942.469	<S>
3009-2 	B:	6940.809	6943.252	<Z>
3009-1 	A:	6942.469	6943.569	ya [lah]
3009-2 	B:	6943.252	6945.852	ya I'm not being so superficial I'm being more (ppb)
3009-1 	A:	6943.569	6953.499	<S>
3009-2 	B:	6945.852	6947.977	in depth being forcing
3009-2 	B:	6947.977	6950.502	okay [ah] maybe is for me only [lah] maybe I only think that way
3009-2 	B:	6950.502	6951.202	<S>
3009-2 	B:	6951.202	6953.092	not talking about spoons and stuff
3009-2 	B:	6953.092	6968.379	<Z>
3009-1 	A:	6953.499	6959.569	oh-my-god that was just an example is just a bloody analogy but you have you had to say that
3009-1 	A:	6959.569	6973.946	<S>
3009-2 	B:	6968.379	6969.822	<S>
3009-2 	B:	6969.822	6971.172	I got nothing to say already
3009-2 	B:	6971.172	6972.297	<S>
3009-2 	B:	6972.297	6973.097	don't know [eh]
3009-2 	B:	6973.097	6975.485	<S>
3009-1 	A:	6973.946	6975.409	because we not on the same wavelength
3009-1 	A:	6975.409	6977.534	<S>
3009-2 	B:	6975.485	6978.36	something like that feel like you don't really understand where I'm coming from
3009-1 	A:	6977.534	6980.347	I freaking understand
3009-2 	B:	6978.36	6988.035	<S>
3009-1 	A:	6980.347	6981.209	<S>
3009-1 	A:	6981.209	6984.672	oh-my-god I'm just saying it as a like a
3009-1 	A:	6984.672	6986.522	easy example
3009-1 	A:	6986.522	6989.022	but you always think like I think too much
3009-2 	B:	6988.035	6989.648	no I'm not I'm not trying to say
3009-1 	A:	6989.022	7025.704	<S>
3009-2 	B:	6989.648	6990.398	<S>
3009-2 	B:	6990.398	6993.073	the way you hold the spoon everyone has held the spoon the same way
3009-2 	B:	6993.073	6993.748	<S>
3009-2 	B:	6993.748	6997.673	I'm just saying there are predetermined things the way we think the way we do things
3009-2 	B:	6997.673	7000.998	it would make us end up in a certain way unless we decide to change
3009-2 	B:	7000.998	7001.811	not
3009-2 	B:	7001.811	7004.273	I'm not saying it boils down to how you hold the spoon
3009-2 	B:	7004.273	7006.848	I'm saying your your mindset like
3009-2 	B:	7006.848	7008.861	when someone tells you something what is your response
3009-2 	B:	7008.861	7009.373	<S>
3009-2 	B:	7009.373	7011.073	or how do you respond to failure
3009-2 	B:	7011.073	7012.211	you know this kind of thing
3009-2 	B:	7012.211	7012.848	<S>
3009-2 	B:	7012.848	7014.161	like very very
3009-2 	B:	7014.161	7014.948	<S>
3009-2 	B:	7014.948	7018.011	philosophical and the way you were raised kind of thing not
3009-2 	B:	7018.011	7018.624	<S>
3009-2 	B:	7018.624	7019.874	your habits or your
3009-2 	B:	7019.874	7020.449	<S>
3009-2 	B:	7020.449	7023.486	the things that you learned over the years like how to
3009-2 	B:	7023.486	7023.961	<S>
3009-2 	B:	7023.961	7025.261	ya [lah] you know what I'm trying to say right
3009-2 	B:	7025.261	7031.111	<S>
3009-1 	A:	7025.704	7026.729	then how do you
3009-1 	A:	7026.729	7027.479	<S>
3009-1 	A:	7027.479	7030.254	like respond to failure
3009-1 	A:	7030.254	7033.243	<S>
3009-2 	B:	7031.111	7032.599	I used to have a very closed mindset
3009-2 	B:	7032.599	7033.799	<S>
3009-1 	A:	7033.243	7034.756	[what] explain [lah]
3009-2 	B:	7033.799	7035.874	I mean if you fail the exam means you fail the exam what
3009-1 	A:	7034.756	7036.793	<S>
3009-2 	B:	7035.874	7036.487	<S>
3009-2 	B:	7036.487	7036.887	like
3009-1 	A:	7036.793	7037.356	<Z>
3009-2 	B:	7036.887	7037.449	<S>
3009-1 	A:	7037.356	7052.572	<S>
3009-2 	B:	7037.449	7039.762	ya [lah] just like that [lor] you study harder for the next exam
3009-2 	B:	7039.762	7040.524	<S>
3009-2 	B:	7040.524	7041.487	then now is like
3009-2 	B:	7041.487	7042.412	<S>
3009-2 	B:	7042.412	7044.899	failure is like failure is a lesson
3009-2 	B:	7044.899	7047.424	it's no longer like about the numbers like fifty over hundred
3009-2 	B:	7047.424	7048.699	<S>
3009-2 	B:	7048.699	7049.712	it's more abstract
3009-2 	B:	7049.712	7050.474	<S>
3009-2 	B:	7050.474	7052.8	no [lah] just thought it's very cool ah I can learn many things what
3009-1 	A:	7052.572	7054.035	ya [lah] that's me
3009-2 	B:	7052.8	7056.512	and the things that I choose to learn also is depends on how
3009-1 	A:	7054.035	7058.498	<S>
3009-2 	B:	7056.512	7056.987	<S>
3009-2 	B:	7056.987	7058.1	interpret the situation
3009-2 	B:	7058.1	7068.688	<S>
3009-1 	A:	7058.498	7063.406	that was me [what] that's exactly what I said [what] just that I said it in a more
3009-1 	A:	7063.406	7064.106	<S>
3009-1 	A:	7064.106	7065.719	simple way
3009-1 	A:	7065.719	7072.572	<S>
3009-2 	B:	7068.688	7069.938	(mmhmm) I guess
3009-2 	B:	7069.938	7074.8	<S>
3009-1 	A:	7072.572	7074.635	you you didn't think like that [right]
3009-1 	A:	7074.635	7077.172	<S>
3009-2 	B:	7074.8	7078.913	of course not [lah] you tell me how you hold the spoon is it someone held the spoon the same way (ppl)
3009-1 	A:	7077.172	7083.006	no you asked me how I respond to failure I said is is something that we learn from [what]
3009-2 	B:	7078.913	7079.825	<S>
3009-2 	B:	7079.825	7080.538	<Z>
3009-2 	B:	7080.538	7114.564	<S>
3009-1 	A:	7083.006	7085.406	you just find out like how
3009-1 	A:	7085.406	7091.979	like like why you fail and like find out how you how you can get better from there [lah] that's like learning also [what] that's exactly what I said [what]
3009-1 	A:	7091.979	7094.99	<S>
3009-1 	A:	7094.99	7096.94	I'm just tackling the problem
3009-1 	A:	7096.94	7098.965	<S>
3009-1 	A:	7098.965	7100.203	ya [lah] so
3009-1 	A:	7100.203	7104.053	<S>
3009-1 	A:	7104.053	7104.703	I know [what]
3009-1 	A:	7104.703	7109.154	<S>
3009-1 	A:	7109.154	7112.029	I feel like you very triggered talking to me (ppl)
3009-1 	A:	7112.029	7113.168	<S>
3009-1 	A:	7113.168	7114.405	no [meh]
3009-1 	A:	7114.405	7115.755	<S>
3009-2 	B:	7114.564	7115.276	a bit (ppb)
3009-2 	B:	7115.276	7116.864	<S>
3009-1 	A:	7115.755	7117.081	why
3009-2 	B:	7116.864	7117.864	(ppb) I don't know [eh]
3009-1 	A:	7117.081	7119.118	<S>
3009-2 	B:	7117.864	7151.459	<S>
3009-1 	A:	7119.118	7123.145	you always think I don't understand you [one] which doesn't make sense to me (ppb)
3009-1 	A:	7123.145	7126.345	<S>
3009-1 	A:	7126.345	7128.428	I just don't I just very bad at putting
3009-1 	A:	7128.428	7132.191	<S>
3009-1 	A:	7132.191	7135.266	so it's very hard for you to understand what I'm trying to say
3009-1 	A:	7135.266	7136.719	<S>
3009-1 	A:	7136.719	7138.899	but I do I do understand
3009-1 	A:	7138.899	7140.934625	like what where you're coming from
3009-1 	A:	7140.934625	7147.724	<S>
3009-1 	A:	7147.724	7148.924	why you not talking already
3009-1 	A:	7148.924	7152.787	<S>
3009-2 	B:	7151.459	7152.852	I don't know what to say [ah]
3009-1 	A:	7152.787	7153.799	why
3009-2 	B:	7152.852	7153.515	<Z>
3009-2 	B:	7153.515	7154.777	how I know I don't know what to say [ah]
3009-1 	A:	7153.799	7154.749	<S>
3009-1 	A:	7154.749	7156.174	why
3009-2 	B:	7154.777	7155.502	<Z>
3009-2 	B:	7155.502	7158.052	is very different perspective from mine [lah]
3009-1 	A:	7156.174	7170.587	<S>
3009-2 	B:	7158.052	7160.215	I mean there's nothing wrong with that is just interesting to see
3009-2 	B:	7160.215	7160.652	<S>
3009-2 	B:	7160.652	7161.552	like maybe
3009-2 	B:	7161.552	7165.508	the way I think also not I cannot enforce it or like force people to think the way I think what
3009-2 	B:	7165.508	7165.983	<S>
3009-2 	B:	7165.983	7168.495	so like you open my eyes to a different way of thinking [ah]
3009-2 	B:	7168.495	7170.045	<S>
3009-2 	B:	7170.045	7170.745	you know what I mean
3009-1 	A:	7170.587	7172.649	but you're like judging me like that [eh]
3009-2 	B:	7170.745	7171.695	<S>
3009-2 	B:	7171.695	7172.858	I'm not judging you I just
3009-1 	A:	7172.649	7174.374	<S>
3009-2 	B:	7172.858	7175.845	<S>
3009-1 	A:	7174.374	7175.994	you're like why she's so fucking stupid
3009-2 	B:	7175.845	7176.36	<Z>
3009-1 	A:	7175.994	7180.752	<S>
3009-2 	B:	7176.36	7177.223	no
3009-2 	B:	7177.223	7177.661	<S>
3009-2 	B:	7177.661	7180.386	ya the way she think is different [lah] the way everyone thinks is different what
3009-2 	B:	7180.386	7180.786	<S>
3009-1 	A:	7180.752	7181.414	ya [lah]
3009-2 	B:	7180.786	7182.911	and there's no right or wrong way to think
3009-1 	A:	7181.414	7182.627	<S>
3009-1 	A:	7182.627	7183.502	ya
3009-2 	B:	7182.911	7183.573	<S>
3009-1 	A:	7183.502	7187.014	<S>
3009-2 	B:	7183.573	7185.953	then I think that is something I need to accept
3009-2 	B:	7185.953	7188.891	<S>
3009-1 	A:	7187.014	7189.182	ya you're very bad at accepting stuff
3009-2 	B:	7188.891	7190.596	no I just have very big ego
3009-1 	A:	7189.182	7191.082	<S>
3009-2 	B:	7190.596	7209.872	<Z>
3009-1 	A:	7191.082	7192.294	yes
3009-1 	A:	7192.294	7193.464	<S>
3009-1 	A:	7193.464	7196.364	that's undeniably right
3009-1 	A:	7196.364	7197.464	<S>
3009-1 	A:	7197.464	7201.501	but you are a you have a very very big ego and it's so hard to deal with [eh]
3009-1 	A:	7201.501	7201.989	<S>
3009-1 	A:	7201.989	7207.684	it's really really damn hard to deal with I'm not trying to pinpoint your problems down but I mean is something that I have to say
3009-1 	A:	7207.684	7210.834	!wah! I freaking hate your ego
3009-2 	B:	7209.872	7211.384	(ppb) can you give me example
3009-1 	A:	7210.834	7213.584	<Z>
3009-2 	B:	7211.384	7212.072	<Z>
3009-2 	B:	7212.072	7213.922	you say hate it hate it but what's the example
3009-1 	A:	7213.584	7215.749	give got one big example right now what
3009-2 	B:	7213.922	7217.305	<Z>
3009-1 	A:	7215.749	7218.986	<S>
3009-2 	B:	7217.305	7223.097	no you didn't see it as a ego problem what only when I said only when I said it was ego problem then you realize a ego problem
3009-1 	A:	7218.986	7220.986	it looks a huge ego problem what
3009-1 	A:	7220.986	7222.884	<Z>
3009-1 	A:	7222.884	7226.234	ya then I realised it was a ego problem and then I was like ya [lah] that's true [lah]
3009-2 	B:	7223.097	7228.347	<Z>
3009-1 	A:	7226.234	7228.221	and that's why I said I hate your ego [what]
3009-1 	A:	7228.221	7232.061	cause of it's because of it's because of stuff that you do like that
3009-2 	B:	7228.347	7230.348	ya [lah] I need to adopt a beginner mindset [lah]
3009-2 	B:	7230.348	7242.988	<Z>
3009-1 	A:	7232.061	7232.761	<S>
3009-1 	A:	7232.761	7234.599	that always makes you sound like you're right
3009-1 	A:	7234.599	7236.524	then some make me sound like I stupid like that
3009-1 	A:	7236.524	7237.936	<S>
3009-1 	A:	7237.936	7238.474	<Z>
3009-1 	A:	7238.474	7240.811	<S>
3009-1 	A:	7240.811	7241.824	nothing to say already right
3009-1 	A:	7241.824	7245.474	<S>
3009-2 	B:	7242.988	7244.838	ya [lah] I got a big ego I admit it what
3009-2 	B:	7244.838	7246.001	<S>
3009-1 	A:	7245.474	7246.324	and you very vain
3009-2 	B:	7246.001	7248.038	you think you think very hard to change [meh]
3009-1 	A:	7246.324	7248.066	<S>
3009-2 	B:	7248.038	7252.263	<Z>
3009-1 	A:	7248.066	7251.641	[oh] you want to talk about change is it
3009-1 	A:	7251.641	7254.729	<Z>
3009-2 	B:	7252.263	7254.538	(hm) adopt a beginner mindset
3009-2 	B:	7254.538	7258.256	<Z>
3009-1 	A:	7254.729	7258.536	!wah! you see you cannot change your ego I cannot change mine
3009-2 	B:	7258.256	7260.156	I can who said I can't
3009-1 	A:	7258.536	7259.923	<S>
3009-1 	A:	7259.923	7263.098	ya we (uh) [eh] obviously the two years have not changed at all
3009-2 	B:	7260.156	7262.994	<Z>
3009-2 	B:	7262.994	7264.364	you think what is a overnight thing [ah]
3009-1 	A:	7263.098	7264.373	<S>
3009-2 	B:	7264.364	7266.701	<Z>
3009-1 	A:	7264.373	7266.553	but you think me overthinking is a overnight thing [ah]
3009-1 	A:	7266.553	7267.391	<S>
3009-2 	B:	7266.701	7267.391	ya
3009-2 	B:	7267.391	7267.954	<Z>
3009-1 	A:	7267.391	7267.903	[huh]
3009-1 	A:	7267.903	7273.021	<Z>
3009-2 	B:	7267.954	7268.516	ya
3009-2 	B:	7268.516	7268.992	<Z>
3009-2 	B:	7268.992	7271.129	is like how do you avoid social media bullying
3009-2 	B:	7271.129	7274.017	<S>
3009-1 	A:	7273.021	7274.021	don't be stupid [lah]
3009-2 	B:	7274.017	7275.517	no just turn off the screen (ppb)
3009-1 	A:	7274.021	7275.971	<Z>
3009-2 	B:	7275.517	7277.192	<Z>
3009-1 	A:	7275.971	7276.621	no
3009-1 	A:	7276.621	7279.873	<Z>
3009-2 	B:	7277.192	7278.067	the same thing what
3009-2 	B:	7278.067	7283.307	<S>
3009-1 	A:	7279.873	7280.673	no
3009-1 	A:	7280.673	7282.623	overthinking is a mental thing
3009-1 	A:	7282.623	7283.398	<S>
3009-2 	B:	7283.307	7285.052	social media bullying also a mental thing
3009-1 	A:	7283.398	7284.598	just like your ego
3009-1 	A:	7284.598	7285.398	<S>
3009-2 	B:	7285.052	7289.727	<S>
3009-1 	A:	7285.398	7288.428	no bullying is if you don't stupid then you won't get bullied already [what]
3009-1 	A:	7288.428	7293.266	<S>
3009-2 	B:	7289.727	7293.22	some people would get bullied cause they smart also what cause they look like idiot
3009-2 	B:	7293.22	7295.373	<S>
3009-1 	A:	7293.266	7293.853	no
3009-1 	A:	7293.853	7294.866	<S>
3009-1 	A:	7294.866	7296.508	no then what do you have to
3009-2 	B:	7295.373	7296.01	ya
3009-2 	B:	7296.01	7302.422	<S>
3009-1 	A:	7296.508	7297.146	<S>
3009-1 	A:	7297.146	7297.871	care
3009-1 	A:	7297.871	7300.883	<S>
3009-1 	A:	7300.883	7302.371	why do you have to care then
3009-1 	A:	7302.371	7304.321	<S>
3009-2 	B:	7302.422	7303.515	care about what
3009-2 	B:	7303.515	7307.8	<S>
3009-1 	A:	7304.321	7305.188	never mind
3009-1 	A:	7305.188	7306.701	let's not get into that topic
3009-1 	A:	7306.701	7307.701	<S>
3009-1 	A:	7307.701	7309.226	I don't want to say nothing
3009-2 	B:	7307.8	7308.951	what topic (ppb)
3009-2 	B:	7308.951	7334.489	<Z>
3009-1 	A:	7309.226	7310.526	anyway
3009-1 	A:	7310.526	7312.188	about your big ego
3009-1 	A:	7312.188	7312.763	<S>
3009-1 	A:	7312.763	7313.451	yes
3009-1 	A:	7313.451	7314.663	<S>
3009-1 	A:	7314.663	7317.559	name I I shall name another another
3009-1 	A:	7317.559	7318.39	incident
3009-1 	A:	7318.39	7319.177	<S>
3009-1 	A:	7319.177	7320.352	<Z>
3009-1 	A:	7320.352	7324.277	<S>
3009-1 	A:	7324.277	7326.527	ya you always think you're right [lor] that's all
3009-1 	A:	7326.527	7327.577	<S>
3009-1 	A:	7327.577	7328.414	ya
3009-1 	A:	7328.414	7329.564	then very irritating
3009-1 	A:	7329.564	7330.377	<S>
3009-1 	A:	7330.377	7333.764	I can't think of anything now [lah] too hungry [lah] I keep thinking about food [eh]
3009-1 	A:	7333.764	7334.514	<S>
3009-2 	B:	7334.489	7341.882	<S>
3009-1 	A:	7334.514	7339.577	I feel like throughout this whole recording [right] you can hear like my stomach like (ppo) like that a bit
3009-1 	A:	7339.577	7340.589	<S>
3009-1 	A:	7340.589	7341.652	freaking hungry
3009-1 	A:	7341.652	7343.764	<S>
3009-2 	B:	7341.882	7343.272	fifteen more minutes only
3009-2 	B:	7343.272	7345.47	<S>
3009-1 	A:	7343.764	7346.252	no she say must do until seventeen (ppo)
3009-2 	B:	7345.47	7347.095	ya [lah] fifteen more minutes [what]
3009-1 	A:	7346.252	7351.452	oh right ya shit then I need throw to the where already
3009-2 	B:	7347.095	7351.882	<S>
3009-1 	A:	7351.452	7353.189	<S>
3009-2 	B:	7351.882	7352.532	<Z>
3009-2 	B:	7352.532	7354.282	<S>
3009-1 	A:	7353.189	7354.064	#Dhoby-Ghaut# [lah]
3009-1 	A:	7354.064	7357.464	<S>
3009-2 	B:	7354.282	7355.957	so we're not eating together [lah]
3009-2 	B:	7355.957	7358.707	<S>
3009-1 	A:	7357.464	7358.289	I don't know [eh]
3009-1 	A:	7358.289	7360.364	<S>
3009-2 	B:	7358.707	7359.757	ask Mai come #Bishan# [lah]
3009-2 	B:	7359.757	7361.92	<S>
3009-1 	A:	7360.364	7361.727	probably going #Bishan# for
3009-1 	A:	7361.727	7362.989	<S>
3009-2 	B:	7361.92	7363.17	you need go #Bishan# what
3009-1 	A:	7362.989	7363.714	for [what]
3009-2 	B:	7363.17	7365.045	if not how you gonna get to #Dhoby-Ghaut# from here
3009-1 	A:	7363.714	7366.252	<S>
3009-2 	B:	7365.045	7369.52	<S>
3009-1 	A:	7366.252	7367.052	[oh] right
3009-1 	A:	7367.052	7367.539	<S>
3009-1 	A:	7367.539	7369.514	I was thinking of taking the what [leh]
3009-1 	A:	7369.514	7372.027	<S>
3009-2 	B:	7369.52	7371.632	keep it at Circle Line straight [lah] but it takes damn long
3009-2 	B:	7371.632	7373.432	<S>
3009-1 	A:	7372.027	7373.039	twenty minutes
3009-1 	A:	7373.039	7374.927	<S>
3009-2 	B:	7373.432	7375.132	from here to #Dhoby-Ghaut#
3009-1 	A:	7374.927	7375.589	ya
3009-2 	B:	7375.132	7376.045	really [meh]
3009-1 	A:	7375.589	7377.027	<S>
3009-2 	B:	7376.045	7384.032	<S>
3009-1 	A:	7377.027	7379.052	I mean that's apparently what they say [lah]
3009-1 	A:	7379.052	7379.839	<S>
3009-1 	A:	7379.839	7380.727	you see it
3009-1 	A:	7380.727	7382.427	the <unk> app said
3009-1 	A:	7382.427	7384.439	it takes twenty two minutes
3009-2 	B:	7384.032	7384.67	so fast
3009-1 	A:	7384.439	7386.727	<S>
3009-2 	B:	7384.67	7385.295	<S>
3009-2 	B:	7385.295	7385.832	K [lor]
3009-2 	B:	7385.832	7401.082	<S>
3009-1 	A:	7386.727	7391.052	okay wait let me let me ask them okay I'll ask them about like like what they doing
3009-1 	A:	7391.052	7393.952	<S>
3009-1 	A:	7393.952	7395.039	anyway
3009-1 	A:	7395.039	7397.364	<S>
3009-1 	A:	7397.364	7400.739	if we were to go and eat we're gonna go to the where and eat [right]
3009-1 	A:	7400.739	7401.789	<S>
3009-2 	B:	7401.082	7401.682	where
3009-2 	B:	7401.682	7403.357	<S>
3009-1 	A:	7401.789	7403.214	your workplace there
3009-1 	A:	7403.214	7404.764	<S>
3009-2 	B:	7403.357	7404.407	you go opposite [ah]
3009-2 	B:	7404.407	7408.182	<S>
3009-1 	A:	7404.764	7405.377	why
3009-1 	A:	7405.377	7406.164	<S>
3009-1 	A:	7406.164	7407.689	you said you wanted to eat salad
3009-1 	A:	7407.689	7412.389	<S>
3009-2 	B:	7408.182	7409.32	got enough time [meh]
3009-2 	B:	7409.32	7410.532	<S>
3009-2 	B:	7410.532	7412.457	I thought you supposed to be at the where
3009-1 	A:	7412.389	7412.952	then
3009-2 	B:	7412.457	7428.132	<S>
3009-1 	A:	7412.952	7414.927	<S>
3009-1 	A:	7414.927	7415.889	ya
3009-1 	A:	7415.889	7417.189	<S>
3009-1 	A:	7417.189	7419.077	we are all for the sake of
3009-1 	A:	7419.077	7420.102	the
3009-1 	A:	7420.102	7420.539	<S>
3009-1 	A:	7420.539	7421.264	fun
3009-1 	A:	7421.264	7422.514	I don't care about money [one]
3009-1 	A:	7422.514	7423.502	<S>
3009-1 	A:	7423.502	7427.989	I I I I actually enjoy this two hours though even though is super tiring
3009-1 	A:	7427.989	7431.352	<S>
3009-2 	B:	7428.132	7432.107	no is a I is a interesting way to communicate to say the least
3009-1 	A:	7431.352	7432.014	ya
3009-1 	A:	7432.014	7432.827	<S>
3009-2 	B:	7432.107	7434.157	<S>
3009-1 	A:	7432.827	7434.527	because we are not distracted
3009-2 	B:	7434.157	7435.47	that we're forced to talk
3009-1 	A:	7434.527	7435.439	<S>
3009-1 	A:	7435.439	7439.677	ya then we are not distracted by other things cause we can't do any other things so
3009-2 	B:	7435.47	7436.295	<S>
3009-2 	B:	7436.295	7437.807	<Z>
3009-2 	B:	7437.807	7442.857	<S>
3009-1 	A:	7439.677	7441.752	I feel like we can talk properly [lor]
3009-1 	A:	7441.752	7446.677	<S>
3009-2 	B:	7442.857	7447.957	is it we summarising this entire session already we still got ten minutes left thirteen minutes
3009-1 	A:	7446.677	7449.402	I'm not summarising yet I'm just saying like
3009-2 	B:	7447.957	7449.832	(ppo) kind of summarising it
3009-1 	A:	7449.402	7453.702	no I'm just saying like usually when we talk right we always get distracted by our phone
3009-2 	B:	7449.832	7459.382	<S>
3009-1 	A:	7453.702	7454.527	<S>
3009-1 	A:	7454.527	7459.364	like every time we want to talk about something serious either you're playing maple or I'm just looking at Instagram
