"ResponseId"	"P.Gender"	"P.Age"	"P.Ethnicity"	"P.Education_1"	"S.Gender"	"S.AgeGroup"	"S.Ethnicity"	"S.Education"	"S.PerceivedAgeGroup"	"Speaker"	"Sentence"	"Loop"	"MR3"
"R_UxUyaZvspz8DFYt"	"Female"	19.9837695070542	"Malay"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-1.54069918
"R_UxUyaZvspz8DFYt"	"Female"	20.1180845967028	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	4	-1.349958696
"R_UxUyaZvspz8DFYt"	"Female"	19.9446908901446	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	5	-1.405375743
"R_uy4xasyvImu5dAd"	"Female"	21.9687730920501	"Chinese"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	2	-1.633240122
"R_uy4xasyvImu5dAd"	"Female"	21.5121583276428	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	3	5	-1.247058296
"R_uy4xasyvImu5dAd"	"Female"	21.8723151905462	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	6	-1.127671042
"R_uy4xasyvImu5dAd"	"Female"	22.6438196897507	"Chinese"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	1	-1.08250364
"R_uy9BpW6c1Kqc1zP"	"Female"	18.9678466951009	"Indian"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	1	6	0.855833989
"R_uy9BpW6c1Kqc1zP"	"Female"	18.0643023093231	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	4	4	1.018335104
"R_uy9BpW6c1Kqc1zP"	"Female"	19.4081819494255	"Indian"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	3	5	0.696741036
"R_uy9BpW6c1Kqc1zP"	"Female"	19.5451192026958	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	3	1	1.120298294
"R_UYAxf3OmdoNLvFL"	"Male"	18.8481550615281	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	6	-1.459292512
"R_UYAxf3OmdoNLvFL"	"Male"	18.7959698607214	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	-1.502440212
"R_UYAxf3OmdoNLvFL"	"Male"	19.6509198333602	"Indian"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	2	-1.382543038
"R_UYdivkgsnjLEXHb"	"Female"	21.7267906250432	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"30-39"	446	3	4	-0.233479397
"R_UYdivkgsnjLEXHb"	"Female"	22.0819428855088	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"30-39"	965	4	2	-0.248216156
"R_uyNrXXiaSoL6vfj"	"Female"	21.1245973336045	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	2	-0.456261249
"R_uyNrXXiaSoL6vfj"	"Female"	20.5838957955129	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	6	-0.372114822
"R_uyNrXXiaSoL6vfj"	"Female"	20.9048996641301	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	5	-0.224156955
"R_uyNrXXiaSoL6vfj"	"Female"	20.4542865762487	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	4	-0.093659511
"R_Uz6JjrWhq3lmobD"	"Female"	22.2058387497906	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	3	0.923198927
"R_Uz6JjrWhq3lmobD"	"Female"	21.9552138862666	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	1	5	1.366555437
"R_Uz6JjrWhq3lmobD"	"Female"	22.0724106057547	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	2	1.355330913
"R_UzP1AQ3Affcez2V"	"Male"	20.3986957815941	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	4	6	-0.500135432
"R_UzP1AQ3Affcez2V"	"Male"	21.3056155863684	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	1	1	-0.112805163
"R_V2RcYmuV4nAxaTv"	"Male"	23.1673280362505	"Malay"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	2	-0.845433172
"R_V2RcYmuV4nAxaTv"	"Male"	22.7865743055008	"Malay"	"Post-secondary"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	5	-0.661592197
"R_V2RcYmuV4nAxaTv"	"Male"	23.3050196979661	"Malay"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	1	-0.470189897
"R_V3jyz4rXFfyqnAJ"	"Male"	51.1165973975323	"Chinese"	"Secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	3	2	-0.682973261
"R_V3jyz4rXFfyqnAJ"	"Male"	50.4588086311705	"Chinese"	"Secondary"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	1	6	-0.582592269
"R_V4OL76PAJ2oPEEV"	"Male"	23.521848432906	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	2	-0.54053323
"R_V4OL76PAJ2oPEEV"	"Male"	22.5018766137771	"Chinese"	"Post-secondary"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	6	-0.398879483
"R_V4OL76PAJ2oPEEV"	"Male"	22.4707216220442	"Chinese"	"Post-secondary"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	3	-0.077060041
"R_vBlAZcayccW0cBH"	"Female"	20.1588848601095	"Chinese"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	5	-0.743121201
"R_vBlAZcayccW0cBH"	"Female"	19.15625814409	"Chinese"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	4	-0.621972024
"R_vBlAZcayccW0cBH"	"Female"	19.4871042301413	"Chinese"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	1	-0.292787865
"R_viD29qXzdbSmhO1"	"Male"	23.9525897909887	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	4	6	1.10991198
"R_viD29qXzdbSmhO1"	"Male"	24.2393266370986	"Indian"	"University"	"Female"	"30+"	"Indian"	"University"	"30-39"	956	4	2	1.329578857
"R_viD29qXzdbSmhO1"	"Male"	24.3009032087866	"Indian"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	1	3	1.352373729
"R_vIZhUdJfWB8hNdL"	"Male"	24.5583463225514	"Malay"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	6	1.634333651
"R_vIZhUdJfWB8hNdL"	"Male"	25.1194614491891	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	4	1.880091411
"R_vIZhUdJfWB8hNdL"	"Male"	25.369017058285	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	3	1.786403573
"R_vIZhUdJfWB8hNdL"	"Male"	25.5227514700964	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	1	2.063315779
"R_vJMczqgfe8ULTLH"	"Female"	21.2630797043908	"Malay"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	3	-2.038470306
"R_vqKxYbLhbuzE0sV"	"Female"	24.9352199770045	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	3	6	1.70517757
"R_vqKxYbLhbuzE0sV"	"Female"	24.13327876525	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	5	2.04905234
"R_vqKxYbLhbuzE0sV"	"Female"	24.9208244185429	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	2	1.937198595
"R_vuDkrUJsjxjppRL"	"Female"	23.771575817652	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	1	4	-0.587972043
"R_vuDkrUJsjxjppRL"	"Female"	22.8086520737968	"Chinese"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	2	-0.47509535
"R_vuDkrUJsjxjppRL"	"Female"	23.4724815404508	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	5	-0.448139154
"R_vuDkrUJsjxjppRL"	"Female"	22.9298489025794	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	4	3	-0.601340956
"R_vvPTfAiUvQG2dyN"	"Male"	22.3841771245003	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"30-39"	446	3	3	-0.675773658
"R_vvPTfAiUvQG2dyN"	"Male"	22.8365891044028	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"30-39"	965	1	4	-0.67619922
"R_vvPTfAiUvQG2dyN"	"Male"	23.5379746986087	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"30-39"	936	4	5	-0.468546339
"R_vvPTfAiUvQG2dyN"	"Male"	22.7380150795449	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"30-39"	832	3	1	-0.454886922
"R_vw96Ukc2ucc3iqR"	"Female"	24.2431277011055	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	4	2	-0.469910503
"R_vw96Ukc2ucc3iqR"	"Female"	23.6846645254176	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	1	-0.43967647
"R_vw96Ukc2ucc3iqR"	"Female"	24.0048601928633	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	3	4	-0.351379011
"R_vwXubYhGeU0lNQZ"	"Female"	39.6737596268766	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	4	-0.473803219
"R_vwXubYhGeU0lNQZ"	"Female"	39.0444900724106	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	4	2	-0.217147031
"R_vwXubYhGeU0lNQZ"	"Female"	39.406313052075	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	3	-0.324869399
"R_vwXubYhGeU0lNQZ"	"Female"	38.8669731828384	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	6	0.00192812
"R_vxHFZSLZOA7i8AV"	"Female"	23.2973127378616	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	1	3	-0.850889096
"R_vxHFZSLZOA7i8AV"	"Female"	22.9278436786495	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	1	-0.612647196
"R_vxHFZSLZOA7i8AV"	"Female"	23.377770567406	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	4	-0.807256728
"R_vxHFZSLZOA7i8AV"	"Female"	23.1859425095376	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	6	-0.528599259
"R_vYVuOCEzMC3tp05"	"Female"	20.6018638035748	"Indian"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	1	-0.788429869
"R_vYVuOCEzMC3tp05"	"Female"	20.0446238196921	"Indian"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	4	5	-0.678998284
"R_vYVuOCEzMC3tp05"	"Female"	20.2836720914114	"Indian"	"University"	"Male"	"30+"	"Malay"	"Secondary school"	"20-29"	965	3	6	-0.41284681
"R_vYVuOCEzMC3tp05"	"Female"	19.8441223295405	"Indian"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	1	4	-0.530872638
"R_W08RQ16afdKCvlf"	"Female"	21.2211164098233	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"30-39"	990	4	6	0.988057347
"R_W08RQ16afdKCvlf"	"Female"	21.2988269918598	"Malay"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"30-39"	1014	4	4	0.852741208
"R_W08RQ16afdKCvlf"	"Female"	20.8566060706973	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"30-39"	911	1	5	1.019828122
"R_W08RQ16afdKCvlf"	"Female"	21.6306588533334	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	3	2	1.166982112
"R_W0TiB77Ee0ypCgx"	"Male"	24.2397359617986	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	4	1	0.668238343
"R_W0TiB77Ee0ypCgx"	"Male"	23.2812650501728	"Malay"	"University"	"Female"	"30+"	"Malay"	"University"	"30-39"	931	3	2	1.037428612
"R_W0TiB77Ee0ypCgx"	"Male"	23.9788620834239	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	1	3	0.992262775
"R_W0VnAXMlnZuN89H"	"Prefer not to say"	30.1987794398796	"Malay"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	6	-0.652218893
"R_W0VnAXMlnZuN89H"	"Prefer not to say"	30.4899630034808	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	3	-0.372165219
"R_W0VnAXMlnZuN89H"	"Prefer not to say"	29.2886830755044	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	1	-0.777710466
"R_W0VnAXMlnZuN89H"	"Prefer not to say"	30.3231106631923	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	2	-0.276973808
"R_w1WQgxIrW4AZ4Dn"	"Female"	20.9276049828157	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	4	-0.823917536
"R_w1WQgxIrW4AZ4Dn"	"Female"	21.2247009417973	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	6	-0.777104266
"R_w1WQgxIrW4AZ4Dn"	"Female"	21.5484928826801	"Chinese"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	4	2	-0.462673473
"R_w1WQgxIrW4AZ4Dn"	"Female"	20.3667901529465	"Chinese"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	1	5	-0.672300232
"R_w644PLyidCzhDfb"	"Female"	20.4797087410465	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Polytechnic"	"20-29"	936	3	1	-0.233144991
"R_w644PLyidCzhDfb"	"Female"	21.3662620038725	"Chinese"	"University"	"Male"	"30+"	"Chinese"	"University"	"20-29"	832	3	4	-0.269473957
"R_w644PLyidCzhDfb"	"Female"	21.4377676977776	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Secondary school"	"20-29"	446	1	6	0.009323554
"R_w67N1ZDS0p0e385"	"Male"	61.957850804273	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"30-39"	400	3	4	1.326640122
"R_w67N1ZDS0p0e385"	"Male"	62.2567313202191	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"30-39"	937	4	1	1.301513408
"R_W6BRvWNHLhqBGxP"	"Male"	24.3528345791157	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	1	0.41725554
"R_W6BRvWNHLhqBGxP"	"Male"	24.728786831256	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	2	0.771335417
"R_W6BRvWNHLhqBGxP"	"Male"	25.3372642864007	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	3	0.610872032
"R_W6BRvWNHLhqBGxP"	"Male"	25.2600382535253	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	5	0.478067032
"R_W7DaT387wEPeAzD"	"Female"	21.0953434662428	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	6	-0.09132344
"R_W7DaT387wEPeAzD"	"Female"	20.9762371306308	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	4	4	-0.079404496
"R_W7DaT387wEPeAzD"	"Female"	21.298044225201	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"30-39"	878	1	3	0.23251603
"R_W7DaT387wEPeAzD"	"Female"	21.7254157556687	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	3	1	0.085376977
"R_Wj3fLue0HqaR4wF"	"Female"	21.2965311001055	"Indian"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"30-39"	990	1	6	-0.798793555
"R_Wj3fLue0HqaR4wF"	"Female"	21.228255537618	"Indian"	"Post-secondary"	"Female"	"30+"	"Malay"	"Polytechnic"	"30-39"	911	4	5	-0.559067497
"R_Wj3fLue0HqaR4wF"	"Female"	20.6558901306242	"Indian"	"Post-secondary"	"Male"	"20+"	"Indian"	"University"	"30-39"	1014	1	3	-0.523798951
"R_Wj3fLue0HqaR4wF"	"Female"	22.0138434738386	"Indian"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"30-39"	694	3	1	-0.302399205
"R_WjU1emXJYiNw3cJ"	"Male"	24.0453068492468	"Indian"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	6	0.277922335
"R_WjU1emXJYiNw3cJ"	"Male"	23.6737606225535	"Indian"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	4	1	0.546022579
"R_WjU1emXJYiNw3cJ"	"Male"	23.5523507033475	"Indian"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	2	0.546857879
"R_WjuRbopAJB5gXgR"	"Female"	18.5082358334213	"Indian"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	1	0.094190267
"R_WjuRbopAJB5gXgR"	"Female"	17.1567039579153	"Indian"	"Post-secondary"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	6	-0.007214927
"R_WjuRbopAJB5gXgR"	"Female"	18.2792386380024	"Indian"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	5	-0.081697813
"R_WkW53H2bHFWTrsR"	"Female"	19.8091543148272	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	3	-1.319945291
"R_WkW53H2bHFWTrsR"	"Female"	19.8819136009086	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	3	2	-1.322784409
"R_wMlepVEKUg5Jttf"	"Female"	19.5580154807307	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	5	0.469731522
"R_wMlepVEKUg5Jttf"	"Female"	20.2599242799915	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"30-39"	962	4	1	0.444400341
"R_wMlepVEKUg5Jttf"	"Female"	20.5130147333723	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	3	4	0.477824294
"R_wMlepVEKUg5Jttf"	"Female"	19.7424981298856	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	1	2	0.673372525
"R_wMp9zXUx88ycAYp"	"Female"	21.3959432424046	"Malay"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	6	0.96720425
"R_wMp9zXUx88ycAYp"	"Female"	21.3671511092689	"Malay"	"University"	"Male"	"20+"	"Indian"	"University"	"20-29"	1014	1	1	0.886853486
"R_wMp9zXUx88ycAYp"	"Female"	22.6002256002277	"Malay"	"University"	"Female"	"30+"	"Malay"	"Polytechnic"	"20-29"	911	4	3	1.118212414
"R_wMp9zXUx88ycAYp"	"Female"	22.3038745054509	"Malay"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	3	4	1.27190188
"R_wNJSIklWvyfrqPn"	"Female"	21.8370062017813	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	6	0.242952273
"R_wNJSIklWvyfrqPn"	"Female"	21.9408511317801	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	3	4	0.098724226
"R_wNJSIklWvyfrqPn"	"Female"	22.2042383840773	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	3	0.678482153
"R_WoLo6zzsS2BP3Pj"	"Male"	22.8940926032607	"Chinese"	"Post-secondary"	"Female"	"20+"	"Malay"	"Secondary school"	"30-39"	225	4	6	-1.638983048
"R_WoLo6zzsS2BP3Pj"	"Male"	23.4643606275786	"Chinese"	"Post-secondary"	"Male"	"30+"	"Malay"	"University"	"30-39"	558	3	5	-1.627713161
"R_WoLo6zzsS2BP3Pj"	"Male"	23.3202200854663	"Chinese"	"Post-secondary"	"Female"	"20+"	"Indian"	"Polytechnic"	"30-39"	930	3	4	-1.183521354
"R_wUfQB3iCdX33yc9"	"Male"	25.0384567494038	"Malay"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	4	1	-0.738622965
"R_wUfQB3iCdX33yc9"	"Male"	23.7134694638662	"Malay"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	1	2	-0.737768534
"R_wUfQB3iCdX33yc9"	"Male"	24.6383048845455	"Malay"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	4	3	-0.685192076
"R_wUfQB3iCdX33yc9"	"Male"	23.8701349326875	"Malay"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	3	4	-0.454741245
"R_Wvv4jqZ7pxQHarT"	"Male"	23.6504821378272	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Polytechnic"	"20-29"	878	4	1	-0.416573996
"R_Wvv4jqZ7pxQHarT"	"Male"	24.3741702164058	"Chinese"	"University"	"Female"	"20+"	"Indian"	"Polytechnic"	"20-29"	930	1	6	-0.248232315
"R_Wvv4jqZ7pxQHarT"	"Male"	23.8907757183537	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	3	-0.016671614
"R_Wvv4jqZ7pxQHarT"	"Male"	24.3884024431929	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	2	-0.265400606
"R_wXgtOujOOAJPvUJ"	"Female"	24.8088286000304	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	5	1.789490207
"R_wXgtOujOOAJPvUJ"	"Female"	25.1247277721763	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	4	1.619075167
"R_wXgtOujOOAJPvUJ"	"Female"	25.6069614298642	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	2	1.704463813
"R_wXgtOujOOAJPvUJ"	"Female"	25.1982135398779	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	6	2.151486668
"R_WxJijQeEZqdZxx7"	"Male"	23.1642236973625	"Malay"	"Post-secondary"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	3	4	-0.025193661
"R_WxJijQeEZqdZxx7"	"Male"	23.5903190389741	"Malay"	"Post-secondary"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	1	0.165426584
"R_WxJijQeEZqdZxx7"	"Male"	22.9307610271499	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	1	3	0.221045734
"R_x5ye9E12kJ0ANmp"	"Male"	24.9053394035902	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	3	1	-0.788208105
"R_x5ye9E12kJ0ANmp"	"Male"	24.5282661710866	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	1	6	-0.719539302
"R_x5ye9E12kJ0ANmp"	"Male"	25.8971885791514	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	4	4	-0.480909106
"R_x5ye9E12kJ0ANmp"	"Male"	24.0254713834729	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	4	2	-0.419162344
"R_xAvF7ZfHm7t22mR"	"Female"	58.3547380930744	"Chinese"	"Secondary"	"Female"	"30+"	"Chinese"	"Polytechnic"	"> 40"	937	3	6	-0.548683869
"R_xAvF7ZfHm7t22mR"	"Female"	57.9944688468706	"Chinese"	"Secondary"	"Male"	"20+"	"Chinese"	"Secondary school"	"> 40"	400	4	4	-0.159893181
"R_xAvF7ZfHm7t22mR"	"Female"	58.3521676603705	"Chinese"	"Secondary"	"Female"	"30+"	"Indian"	"University"	"> 40"	956	3	3	-0.168088619
"R_xcnmhcMci3w9e9P"	"Female"	22.8798526570201	"Chinese"	"University"	"Male"	"30+"	"Indian"	"Secondary school"	"20-29"	962	4	5	-0.328155392
"R_xcnmhcMci3w9e9P"	"Female"	23.880871420633	"Chinese"	"University"	"Male"	"30+"	"Malay"	"University"	"20-29"	558	1	2	-0.106171989
"R_xcnmhcMci3w9e9P"	"Female"	23.2010644353926	"Chinese"	"University"	"Female"	"20+"	"Malay"	"Secondary school"	"20-29"	225	3	6	0.136067879
"R_xhfCN5JBd6IZh5v"	"Male"	23.6368926818948	"Chinese"	"University"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	3	4	2.004767717
"R_xhfCN5JBd6IZh5v"	"Male"	24.15290365736	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	4	3	1.976092032
"R_xhfCN5JBd6IZh5v"	"Male"	24.8962365046144	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	1	2	2.053907444
"R_XHzYPGGFimkSePf"	"Female"	20.1823561394121	"Chinese"	"University"	"Female"	"30+"	"Chinese"	"Polytechnic"	"20-29"	937	1	5	-0.666483993
"R_XHzYPGGFimkSePf"	"Female"	20.0320415242109	"Chinese"	"University"	"Male"	"20+"	"Chinese"	"Secondary school"	"20-29"	400	3	4	-0.130029984
"R_XHzYPGGFimkSePf"	"Female"	19.307338740956	"Chinese"	"University"	"Female"	"30+"	"Malay"	"University"	"20-29"	931	4	6	-0.235197989
"R_XHzYPGGFimkSePf"	"Female"	19.9084140927531	"Chinese"	"University"	"Female"	"30+"	"Indian"	"University"	"20-29"	956	1	3	-0.12171494
"R_XKYJOFcR6lU8Gd3"	"Male"	23.6524135474116	"Malay"	"Post-secondary"	"Male"	"20+"	"Malay"	"Polytechnic"	"20-29"	990	1	1	-0.361359093
"R_XKYJOFcR6lU8Gd3"	"Male"	23.8563220774289	"Malay"	"Post-secondary"	"Female"	"30+"	"Chinese"	"Secondary school"	"20-29"	694	3	2	-0.438516778
"R_XKYJOFcR6lU8Gd3"	"Male"	24.6522895677481	"Malay"	"Post-secondary"	"Male"	"20+"	"Chinese"	"University"	"20-29"	866	4	6	-0.193232885
