ResponseId	S.Gender	S.Ethnicity	S.Education	S.AgeGroup	P.Gender	P.Ethnicity	P.Education	P.Age	Speaker	Sentence	Loop	RC1	RC2	RC3	RC4
R_1KjW4Ku6SBp3moi	Female	Malay	University	30+	Female	Indian	University	22	931	2	2	0.275555876	-0.026542364	-0.298115065	-0.43317948
R_1KjW4Ku6SBp3moi	Male	Chinese	Secondary school	20+	Female	Indian	University	22	400	4	3	0.803647314	0.481554243	1.562737166	1.028606159
R_1KjW4Ku6SBp3moi	Female	Chinese	Polytechnic	30+	Female	Indian	University	22	937	1	4	0.07702534	0.196676139	0.49917547	-0.022169069
R_1KjW4Ku6SBp3moi	Male	Indian	Polytechnic	20+	Female	Indian	University	22	618	1	5	1.169765705	1.124690462	1.365082419	0.727658617
R_1KjW4Ku6SBp3moi	Female	Indian	University	30+	Female	Indian	University	22	956	4	6	1.593157319	0.493839768	2.212077534	1.573690709
R_3PQQbaIkQYwdFvq	Male	Indian	University	20+	Female	Chinese	Post-secondary	19	1014	3	1	0.087252359	0.96708467	1.123707653	1.204386702
R_3PQQbaIkQYwdFvq	Female	Chinese	Secondary school	30+	Female	Chinese	Post-secondary	19	694	4	2	1.118589967	0.642400861	0.860976228	1.03402324
R_3PQQbaIkQYwdFvq	Male	Malay	Polytechnic	20+	Female	Chinese	Post-secondary	19	990	1	3	1.134829109	0.857381128	1.006225961	1.285903918
R_3PQQbaIkQYwdFvq	Male	Chinese	University	20+	Female	Chinese	Post-secondary	19	866	2	4	0.680395763	0.360833345	0.745904663	0.431925917
R_3PQQbaIkQYwdFvq	Female	Indian	Secondary school	30+	Female	Chinese	Post-secondary	19	664	4	5	-0.078035428	-0.136032643	0.959433784	0.435750062
R_3PQQbaIkQYwdFvq	Female	Malay	Polytechnic	30+	Female	Chinese	Post-secondary	19	911	3	6	1.315641089	0.774027322	0.585297547	1.324260986
R_2YtT9AXYfuawbBi	Female	Chinese	Polytechnic	20+	Female	Indian	Secondary	54	818	3	1	-2.151829973	-2.58437093	-1.942761522	-1.94766158
R_2YtT9AXYfuawbBi	Male	Chinese	University	30+	Female	Indian	Secondary	54	832	2	2	-0.80552201	-1.810769268	-1.158069494	-1.054551
R_2YtT9AXYfuawbBi	Male	Malay	Secondary school	30+	Female	Indian	Secondary	54	965	1	3	-0.642646917	-0.198744939	-0.350008617	-0.388893042
R_2YtT9AXYfuawbBi	Male	Indian	Polytechnic	30+	Female	Indian	Secondary	54	936	3	4	1.101855781	0.747280452	-0.29576464	0.381167969
R_2YtT9AXYfuawbBi	Female	Indian	Secondary school	20+	Female	Indian	Secondary	54	446	5	5	-2.11541357	-1.791455302	-2.419481599	-1.236145641
R_2YtT9AXYfuawbBi	Female	Malay	University	20+	Female	Indian	Secondary	54	532	4	6	-0.313971531	-1.135527592	-1.041484844	-0.848314827
R_2cbjb4QcvMA8GpZ	Male	Indian	University	20+	Female	Indian	University	21	1014	3	1	-1.628527975	-0.445101895	0.234524509	-0.236656968
R_2cbjb4QcvMA8GpZ	Male	Malay	Polytechnic	20+	Female	Indian	University	21	990	2	2	-0.021943041	0.124555884	-0.290525266	-0.6509588
R_2cbjb4QcvMA8GpZ	Female	Chinese	Secondary school	30+	Female	Indian	University	21	694	4	3	-0.148251047	-0.798764972	-0.930362662	-0.401920408
R_2cbjb4QcvMA8GpZ	Female	Indian	Secondary school	30+	Female	Indian	University	21	664	4	4	-0.253324341	-0.130786194	-0.400072841	-0.558585902
R_2cbjb4QcvMA8GpZ	Female	Malay	Polytechnic	30+	Female	Indian	University	21	911	3	5	-0.037771416	-0.867753937	-0.875355104	-0.450797016
R_2cbjb4QcvMA8GpZ	Male	Chinese	University	20+	Female	Indian	University	21	866	1	6	-0.083492788	-0.144683062	-0.393075756	-0.029454425
R_3paSmfKufT8egku	Male	Indian	Secondary school	30+	Female	Chinese	University	31	962	3	1	-1.476106447	-1.580318281	-0.992688189	0.564479215
R_3paSmfKufT8egku	Male	Chinese	Polytechnic	20+	Female	Chinese	University	31	878	3	2	-0.456590527	0.399564284	-0.202573912	-0.317760608
R_3paSmfKufT8egku	Female	Indian	Polytechnic	20+	Female	Chinese	University	31	930	2	3	0.125486136	-0.26697494	-0.063217477	0.224538174
R_3paSmfKufT8egku	Male	Malay	University	30+	Female	Chinese	University	31	558	2	4	-0.063270655	-0.285018169	-0.09803532	-1.258225291
R_3paSmfKufT8egku	Female	Malay	Secondary school	20+	Female	Chinese	University	31	225	4	5	-0.023214421	-0.477086934	-0.414844589	-0.746857799
R_3paSmfKufT8egku	Female	Chinese	University	20+	Female	Chinese	University	31	239	1	6	-0.735170547	0.279871604	-0.961938204	-0.527511492
R_3q8UZEHStG5yCEi	Male	Malay	Polytechnic	20+	Male	Chinese	University	26	990	4	1	-0.086920878	-0.09172766	0.072483701	0.49529837
R_3q8UZEHStG5yCEi	Female	Indian	Secondary school	30+	Male	Chinese	University	26	664	2	2	-0.458130097	-1.297726252	-0.104423606	0.9751703
R_3q8UZEHStG5yCEi	Male	Chinese	University	20+	Male	Chinese	University	26	866	2	3	0.392246538	0.994479874	0.575238693	0.494547765
R_3q8UZEHStG5yCEi	Female	Chinese	Secondary school	30+	Male	Chinese	University	26	694	1	4	0.989309317	-0.359961539	0.294053492	0.308842685
R_3q8UZEHStG5yCEi	Male	Indian	University	20+	Male	Chinese	University	26	1014	4	5	0.960323215	1.129189941	0.534809677	0.773583986
R_3q8UZEHStG5yCEi	Female	Malay	Polytechnic	30+	Male	Chinese	University	26	911	3	6	0.935033741	0.726486481	0.980268568	0.9243152
R_1BWLjMx9MDKJTr3	Male	Indian	Secondary school	30+	Male	Chinese	University	21	962	2	1	-1.023840779	0.65315015	-0.238511285	0.382248746
R_1BWLjMx9MDKJTr3	Female	Indian	Polytechnic	20+	Male	Chinese	University	21	930	1	2	0.084554036	0.64518073	-0.35899964	-1.367409241
R_1BWLjMx9MDKJTr3	Female	Malay	Secondary school	20+	Male	Chinese	University	21	225	2	3	0.342653118	1.130294475	0.79240948	0.520985861
R_1BWLjMx9MDKJTr3	Male	Chinese	Polytechnic	20+	Male	Chinese	University	21	878	1	4	-0.633964581	1.25564855	-0.817036038	1.159535317
R_1BWLjMx9MDKJTr3	Male	Malay	University	30+	Male	Chinese	University	21	558	3	5	-1.193841137	-0.263059156	1.301618769	-0.833883709
R_1BWLjMx9MDKJTr3	Female	Chinese	University	20+	Male	Chinese	University	21	239	4	6	-1.040475061	0.460621556	-0.533934138	0.057868421
R_3EzOCUkym6z0WpM	Male	Chinese	Polytechnic	20+	Male	Indian	University	21	878	2	1	-0.707084927	1.268449081	0.839638099	-0.408545397
R_3EzOCUkym6z0WpM	Male	Indian	Secondary school	30+	Male	Indian	University	21	962	3	2	2.282797615	1.057639623	1.729442111	0.167620053
R_3EzOCUkym6z0WpM	Female	Malay	Secondary school	20+	Male	Indian	University	21	225	1	3	-0.095287384	-1.004465623	-0.189806356	-1.308645417
R_3EzOCUkym6z0WpM	Male	Malay	University	30+	Male	Indian	University	21	558	3	4	-0.739573153	-0.894780625	-2.342057181	-1.015885057
R_3EzOCUkym6z0WpM	Female	Indian	Polytechnic	20+	Male	Indian	University	21	930	4	5	0.805373638	0.451833481	-1.179423624	-0.130021815
R_3EzOCUkym6z0WpM	Female	Chinese	University	20+	Male	Indian	University	21	239	4	6	0.390687243	1.027472155	2.155957181	-1.016893825
R_1K8s0YWKzVjMp1I	Female	Indian	University	30+	Female	Chinese	University	22	956	4	1	1.130484631	0.508018519	1.579477164	0.378564029
R_1K8s0YWKzVjMp1I	Female	Chinese	Polytechnic	30+	Female	Chinese	University	22	937	4	2	0.164765104	1.119942452	0.270540317	0.524398647
R_1K8s0YWKzVjMp1I	Female	Malay	University	30+	Female	Chinese	University	22	931	2	3	1.505844686	0.111541102	0.871385931	-0.126417828
R_1K8s0YWKzVjMp1I	Male	Indian	Polytechnic	20+	Female	Chinese	University	22	618	2	4	0.353949709	0.733064918	0.264311651	0.390149009
R_1K8s0YWKzVjMp1I	Male	Malay	Secondary school	20+	Female	Chinese	University	22	613	1	5	1.40462703	-0.558786033	1.019511213	-0.008996855
R_1K8s0YWKzVjMp1I	Male	Chinese	Secondary school	20+	Female	Chinese	University	22	400	3	6	-0.610006491	1.165102332	-0.082592428	0.61510958
R_TbCVuZoUJkDF4Pv	Female	Chinese	Secondary school	30+	Female	Indian	Post-secondary	28	694	1	1	-0.004567123	-0.632204376	-0.898474813	1.0711747
R_TbCVuZoUJkDF4Pv	Female	Malay	Polytechnic	30+	Female	Indian	Post-secondary	28	911	2	2	-0.899830499	-0.656188826	-0.342783595	0.139388731
R_TbCVuZoUJkDF4Pv	Male	Malay	Polytechnic	20+	Female	Indian	Post-secondary	28	990	4	3	-1.438594493	-9.88E-05	-0.433427421	-0.593376707
R_TbCVuZoUJkDF4Pv	Male	Indian	University	20+	Female	Indian	Post-secondary	28	1014	3	4	-0.62249438	0.566730819	-0.317493661	0.49172163
R_TbCVuZoUJkDF4Pv	Male	Chinese	University	20+	Female	Indian	Post-secondary	28	866	3	5	-0.895089599	-0.751983356	-0.361276992	0.242244784
R_TbCVuZoUJkDF4Pv	Female	Indian	Secondary school	30+	Female	Indian	Post-secondary	28	664	1	6	-0.952440992	-1.045901419	-1.468055001	-0.754187949
R_26l2oXS7PfoaVP6	Male	Indian	Secondary school	30+	Female	Chinese	University	24	962	3	1	0.283689281	-1.496215641	0.646936084	-1.157747821
R_26l2oXS7PfoaVP6	Male	Malay	University	30+	Female	Chinese	University	24	558	4	2	1.065950636	0.213870058	0.304890935	0.198018156
R_26l2oXS7PfoaVP6	Male	Chinese	Polytechnic	20+	Female	Chinese	University	24	878	2	3	-2.267871337	1.599168036	-1.994671634	1.639803228
R_26l2oXS7PfoaVP6	Female	Indian	Polytechnic	20+	Female	Chinese	University	24	930	1	4	1.242754481	-1.991037993	1.01560765	0.677671116
R_26l2oXS7PfoaVP6	Female	Chinese	University	20+	Female	Chinese	University	24	239	1	5	-0.556996229	-1.122974517	-0.981942204	-1.994147545
R_26l2oXS7PfoaVP6	Female	Malay	Secondary school	20+	Female	Chinese	University	24	225	3	6	0.939102878	-0.122963777	1.035787983	0.889116402
R_32Klwk50BhwU6fS	Female	Malay	University	20+	Female	Chinese	Post-secondary	45	532	1	1	-0.045026635	-0.31097893	-0.448073912	-0.746743516
R_32Klwk50BhwU6fS	Female	Indian	Secondary school	20+	Female	Chinese	Post-secondary	45	446	4	2	-1.195082689	-1.316353178	-0.227582115	-0.367915029
R_32Klwk50BhwU6fS	Male	Chinese	University	30+	Female	Chinese	Post-secondary	45	832	3	3	-1.844741878	-0.261783668	-0.672248902	-1.099668345
R_32Klwk50BhwU6fS	Female	Chinese	Polytechnic	20+	Female	Chinese	Post-secondary	45	818	4	4	0.404903822	0.074013254	-0.837989817	-0.611578538
R_32Klwk50BhwU6fS	Male	Indian	Polytechnic	30+	Female	Chinese	Post-secondary	45	936	1	5	0.035274323	0.556173074	-0.324536042	0.281483034
R_32Klwk50BhwU6fS	Male	Malay	Secondary school	30+	Female	Chinese	Post-secondary	45	965	2	6	-0.739444939	-0.455824735	-0.878388798	-0.915123514
R_2bq2ei21aJi7D6p	Female	Malay	Secondary school	20+	Female	Malay	University	23	225	1	1	0.063543994	-0.673595055	1.288206241	-0.099016197
R_2bq2ei21aJi7D6p	Female	Indian	Polytechnic	20+	Female	Malay	University	23	930	4	2	-2.104803036	-0.983031381	-1.452966893	-2.361539787
R_2bq2ei21aJi7D6p	Male	Chinese	Polytechnic	20+	Female	Malay	University	23	878	4	3	-0.256089955	1.794142856	-0.12314634	2.124089645
R_2bq2ei21aJi7D6p	Female	Chinese	University	20+	Female	Malay	University	23	239	2	4	-0.005876084	0.103440332	0.869212574	-1.212026078
R_2bq2ei21aJi7D6p	Male	Indian	Secondary school	30+	Female	Malay	University	23	962	1	5	-2.540544928	-1.98716401	-1.036784702	-2.030890119
R_2bq2ei21aJi7D6p	Male	Malay	University	30+	Female	Malay	University	23	558	3	6	-1.425506824	-0.862914489	-0.955725228	-2.105420262
R_33CqDey4L3dcK5u	Male	Chinese	University	30+	Female	Chinese	University	22	832	2	1	-0.242735889	-0.764039382	1.442155884	-0.553936744
R_33CqDey4L3dcK5u	Female	Malay	University	20+	Female	Chinese	University	22	532	5	2	-0.388342371	-0.526010663	-0.871929188	-0.754896456
R_33CqDey4L3dcK5u	Male	Malay	Secondary school	30+	Female	Chinese	University	22	965	1	3	-0.865952471	0.531410084	-0.289294088	-0.771584982
R_33CqDey4L3dcK5u	Female	Indian	Secondary school	20+	Female	Chinese	University	22	446	5	4	-0.581343262	0.353946609	0.013987631	0.067248423
R_33CqDey4L3dcK5u	Female	Chinese	Polytechnic	20+	Female	Chinese	University	22	818	4	5	-0.46291967	0.372843129	-0.658173578	0.295870026
R_33CqDey4L3dcK5u	Male	Indian	Polytechnic	30+	Female	Chinese	University	22	936	4	6	0.010261232	0.069775123	-1.059266619	-0.013348657
R_22kQVja9g1Dm032	Female	Indian	Secondary school	20+	Female	Indian	University	26	446	1	1	-1.155961743	0.391605797	-0.651139685	-1.056927649
R_22kQVja9g1Dm032	Female	Chinese	Polytechnic	20+	Female	Indian	University	26	818	3	4	-2.266337399	0.307494646	-1.633483459	0.094358568
R_22kQVja9g1Dm032	Male	Indian	Polytechnic	30+	Female	Indian	University	26	936	3	5	-0.323731016	0.317716724	0.535850409	-0.129831009
R_22kQVja9g1Dm032	Male	Chinese	University	30+	Female	Indian	University	26	832	2	6	-0.087921218	0.454483635	0.053590444	0.309849691
R_1odN5lu7CDuawWZ	Female	Chinese	Polytechnic	30+	Female	Indian	University	21	937	2	1	0.448167975	0.747794908	-0.253969635	-0.622818061
R_1odN5lu7CDuawWZ	Male	Indian	Polytechnic	20+	Female	Indian	University	21	618	4	2	0.472491802	1.200077377	-0.846601406	-0.008524614
R_1odN5lu7CDuawWZ	Male	Chinese	Secondary school	20+	Female	Indian	University	21	400	1	3	-0.11860953	0.035095329	0.003766704	-1.110085728
R_1odN5lu7CDuawWZ	Female	Malay	University	30+	Female	Indian	University	21	931	3	4	-0.736786334	-0.174182428	-0.121669768	-0.34850744
R_1odN5lu7CDuawWZ	Male	Malay	Secondary school	20+	Female	Indian	University	21	613	4	5	-0.626043128	-0.74637067	-0.628816925	0.299862968
R_1odN5lu7CDuawWZ	Female	Indian	University	30+	Female	Indian	University	21	956	2	6	-0.463374315	-0.35161777	-0.133749365	0.059959849
R_1QMnlCZSApXtXwB	Female	Malay	Polytechnic	30+	Female	Chinese	University	20	911	4	2	-0.159076144	0.188759936	-0.20182902	-0.795986493
R_1QMnlCZSApXtXwB	Male	Indian	University	20+	Female	Chinese	University	20	1014	3	3	-0.87639021	-0.814862595	-0.128244853	-0.412962224
R_1QMnlCZSApXtXwB	Female	Chinese	Secondary school	30+	Female	Chinese	University	20	694	1	4	0.703243136	-0.22130528	0.452973528	-0.96315718
R_1QMnlCZSApXtXwB	Male	Chinese	University	20+	Female	Chinese	University	20	866	3	6	-0.957353441	0.285521459	-0.639908875	1.085709525
R_2pKsqakbuTGe7gk	Male	Chinese	Polytechnic	20+	Female	Chinese	University	40	878	1	1	-0.53504263	-0.367349416	-0.291086075	0.069877223
R_2pKsqakbuTGe7gk	Male	Indian	Secondary school	30+	Female	Chinese	University	40	962	2	2	0.022464517	-0.051315829	-0.34060203	-0.144148554
R_2pKsqakbuTGe7gk	Female	Indian	Polytechnic	20+	Female	Chinese	University	40	930	1	3	-0.412122838	-0.020974579	-0.626604943	-0.020697236
R_2pKsqakbuTGe7gk	Female	Malay	Secondary school	20+	Female	Chinese	University	40	225	3	4	-0.38866391	-0.366852697	-0.661001804	-0.44631817
R_2pKsqakbuTGe7gk	Male	Malay	University	30+	Female	Chinese	University	40	558	4	5	-0.943099554	-0.864101813	-0.918095322	-0.435109154
R_2pKsqakbuTGe7gk	Female	Chinese	University	20+	Female	Chinese	University	40	239	2	6	-0.64029633	-0.318381423	-0.493618282	-0.44689573
R_2Qy8DUSvFK1Aav0	Female	Indian	Polytechnic	20+	Male	Malay	University	23	930	1	1	1.702945806	1.101695123	-0.165419403	-0.254224123
R_2Qy8DUSvFK1Aav0	Male	Chinese	Polytechnic	20+	Male	Malay	University	23	878	1	2	0.243141406	2.192718594	0.812856529	1.142381402
R_2Qy8DUSvFK1Aav0	Female	Chinese	University	20+	Male	Malay	University	23	239	4	3	1.600485379	0.729417641	2.174368822	-0.029711942
R_2Qy8DUSvFK1Aav0	Male	Malay	University	30+	Male	Malay	University	23	558	2	4	0.461620626	0.136273416	0.714056591	-0.640019539
R_2Qy8DUSvFK1Aav0	Male	Indian	Secondary school	30+	Male	Malay	University	23	962	4	5	1.913102913	-1.660435989	1.411452578	1.018090287
R_2Qy8DUSvFK1Aav0	Female	Malay	Secondary school	20+	Male	Malay	University	23	225	3	6	1.556275205	-0.304828654	1.567821867	0.563577178
R_ZCDa3WdiI8grdS1	Female	Malay	University	20+	Female	Chinese	University	53	532	5	1	1.928449301	1.747704681	1.961271636	1.946130308
R_ZCDa3WdiI8grdS1	Male	Chinese	University	30+	Female	Chinese	University	53	832	4	2	0.00719224	-0.294234838	-0.69996455	-0.260925221
R_ZCDa3WdiI8grdS1	Female	Indian	Secondary school	20+	Female	Chinese	University	53	446	3	3	-1.726399156	0.758543971	0.263154672	1.031091268
R_ZCDa3WdiI8grdS1	Female	Chinese	Polytechnic	20+	Female	Chinese	University	53	818	1	4	2.103718081	2.043936682	2.159714524	2.165272022
R_ZCDa3WdiI8grdS1	Male	Malay	Secondary school	30+	Female	Chinese	University	53	965	2	5	0.329674091	1.067513329	-0.04830759	0.854130608
R_ZCDa3WdiI8grdS1	Male	Indian	Polytechnic	30+	Female	Chinese	University	53	936	4	6	2.399084946	2.434393832	2.361425806	2.201809801
R_2VQEMLdzDJmUitB	Male	Malay	Polytechnic	20+	Female	Malay	University	21	990	2	1	-0.121278328	-0.062042975	-0.879058637	-1.948524184
R_2VQEMLdzDJmUitB	Male	Indian	University	20+	Female	Malay	University	21	1014	2	2	0.546203871	0.128219482	0.420288995	0.558699118
R_2VQEMLdzDJmUitB	Male	Chinese	University	20+	Female	Malay	University	21	866	3	3	-0.040094281	-0.891928628	0.103969254	0.132707411
R_2VQEMLdzDJmUitB	Female	Indian	Secondary school	30+	Female	Malay	University	21	664	5	4	-0.308110244	-0.95677617	-0.281875791	-0.499997203
R_2VQEMLdzDJmUitB	Female	Chinese	Secondary school	30+	Female	Malay	University	21	694	4	5	0.668906342	0.169560866	0.623161589	0.277216365
R_2VQEMLdzDJmUitB	Female	Malay	Polytechnic	30+	Female	Malay	University	21	911	1	6	-0.553636377	0.561001879	-0.076717017	-0.256005121
R_3GE5GpghPPY3pXX	Female	Malay	University	30+	Female	Indian	University	22	931	1	1	0.499587733	1.828405167	-0.786340894	0.482502505
R_3GE5GpghPPY3pXX	Female	Indian	University	30+	Female	Indian	University	22	956	1	2	1.110080716	1.766628165	-0.495700226	0.484138782
R_3GE5GpghPPY3pXX	Male	Chinese	Secondary school	20+	Female	Indian	University	22	400	4	3	-0.313059484	1.388113658	-0.093498931	1.21407572
R_3GE5GpghPPY3pXX	Male	Indian	Polytechnic	20+	Female	Indian	University	22	618	4	4	-0.730106404	1.925335836	-0.743126453	0.464631705
R_3GE5GpghPPY3pXX	Female	Chinese	Polytechnic	30+	Female	Indian	University	22	937	2	5	2.099061448	0.788391488	1.222463664	-1.173668172
R_3GE5GpghPPY3pXX	Male	Malay	Secondary school	20+	Female	Indian	University	22	613	3	6	-0.489181139	-0.468889082	0.425854123	2.498224276
R_1hK1uRY3ymNHntf	Female	Indian	University	30+	Female	Chinese	Post-secondary	22	956	3	1	-1.164806226	1.242127535	2.459563846	2.402665674
R_1hK1uRY3ymNHntf	Male	Chinese	Secondary school	20+	Female	Chinese	Post-secondary	22	400	2	2	2.281062805	-0.985785475	0.040718389	1.496365527
R_1hK1uRY3ymNHntf	Female	Malay	University	30+	Female	Chinese	Post-secondary	22	931	4	3	-2.665183414	0.846267063	0.838542754	1.98056449
R_1hK1uRY3ymNHntf	Male	Indian	Polytechnic	20+	Female	Chinese	Post-secondary	22	618	4	4	-1.67781686	1.622703862	-2.971361473	0.404918714
R_1hK1uRY3ymNHntf	Male	Malay	Secondary school	20+	Female	Chinese	Post-secondary	22	613	1	5	2.210159811	-0.876145423	1.142059488	1.222570969
R_1hK1uRY3ymNHntf	Female	Chinese	Polytechnic	30+	Female	Chinese	Post-secondary	22	937	3	6	-2.10905047	1.091930213	-1.865923726	2.47471828
R_1Qur5Q6r27ez0LT	Female	Malay	Polytechnic	30+	Male	Chinese	University	24	911	3	1	1.340055431	1.041214177	1.135805859	-0.310565688
R_1Qur5Q6r27ez0LT	Female	Indian	Secondary school	30+	Male	Chinese	University	24	664	5	2	-1.667909445	-1.682471174	-0.844296406	-0.358601451
R_1Qur5Q6r27ez0LT	Male	Chinese	University	20+	Male	Chinese	University	24	866	2	3	0.442264195	0.019516594	0.569573247	0.385302821
R_1Qur5Q6r27ez0LT	Female	Chinese	Secondary school	30+	Male	Chinese	University	24	694	4	4	0.601699833	-0.935582414	-1.460182846	-1.175235472
R_1Qur5Q6r27ez0LT	Male	Indian	University	20+	Male	Chinese	University	24	1014	1	5	-1.098985468	-0.148454008	-1.797605764	-0.923195386
R_1Qur5Q6r27ez0LT	Male	Malay	Polytechnic	20+	Male	Chinese	University	24	990	1	6	-1.908106714	-0.194698254	-1.305731364	-1.585929524
R_1eznBOxjUlxWCE1	Female	Chinese	University	20+	Male	Chinese	Post-secondary	56	239	1	1	-0.926207529	-0.455598463	-0.50900267	-0.017909551
R_1eznBOxjUlxWCE1	Female	Malay	Secondary school	20+	Male	Chinese	Post-secondary	56	225	3	2	-0.905885492	-0.456519586	-0.829237083	-0.985108278
R_1eznBOxjUlxWCE1	Male	Malay	University	30+	Male	Chinese	Post-secondary	56	558	4	4	-0.90361123	-0.562410094	-0.85243664	-0.368160658
R_1eznBOxjUlxWCE1	Female	Indian	Polytechnic	20+	Male	Chinese	Post-secondary	56	930	3	5	-0.802456671	-0.717280057	-0.523227662	-0.528354535
R_1eznBOxjUlxWCE1	Male	Chinese	Polytechnic	20+	Male	Chinese	Post-secondary	56	878	2	6	-0.520515121	-0.666064848	-0.275779145	-0.388103793
R_Qfvo8hncCbMjlU5	Female	Indian	Secondary school	20+	Female	Chinese	University	52	446	5	1	-0.4325019	1.214984816	1.482177551	0.684209596
R_Qfvo8hncCbMjlU5	Male	Chinese	University	30+	Female	Chinese	University	52	832	1	2	0.824592809	1.172772403	2.194649001	0.86691073
R_Qfvo8hncCbMjlU5	Female	Chinese	Polytechnic	20+	Female	Chinese	University	52	818	3	3	-2.08605369	0.016719965	-1.658208223	-0.571789102
R_Qfvo8hncCbMjlU5	Female	Malay	University	20+	Female	Chinese	University	52	532	4	4	-0.320051251	1.739073123	0.716184621	1.836112257
R_Qfvo8hncCbMjlU5	Male	Malay	Secondary school	30+	Female	Chinese	University	52	965	2	5	1.234054587	-1.223871304	1.788919638	-0.085959224
R_Qfvo8hncCbMjlU5	Male	Indian	Polytechnic	30+	Female	Chinese	University	52	936	3	6	-1.494627608	-0.440677614	-2.706078758	-0.911677685
R_1kYaj9VDBYKovNG	Female	Malay	Secondary school	20+	Female	Malay	University	49	225	1	1	0.035605488	-0.724279033	-0.291698119	-0.633123683
R_1kYaj9VDBYKovNG	Female	Chinese	University	20+	Female	Malay	University	49	239	2	2	-0.532253845	-0.611386301	-0.49701564	-0.570393513
R_1kYaj9VDBYKovNG	Male	Indian	Secondary school	30+	Female	Malay	University	49	962	1	3	-0.644495474	-0.107442733	-0.377053959	-0.427483128
R_1kYaj9VDBYKovNG	Male	Chinese	Polytechnic	20+	Female	Malay	University	49	878	3	4	0.040641314	0.158950969	-0.733872972	0.20729202
R_1kYaj9VDBYKovNG	Female	Indian	Polytechnic	20+	Female	Malay	University	49	930	2	5	0.123701115	-0.049573656	0.430363973	-0.171717588
R_1kYaj9VDBYKovNG	Male	Malay	University	30+	Female	Malay	University	49	558	4	6	-0.682908014	-0.293911509	-0.612798397	-0.946228182
R_1pnXQNRdJbmjBkL	Male	Indian	Polytechnic	20+	Female	Indian	Post-secondary	22	618	1	1	0.124948064	0.531377485	0.380853828	0.16527854
R_1pnXQNRdJbmjBkL	Male	Malay	Secondary school	20+	Female	Indian	Post-secondary	22	613	2	2	0.807188602	-0.422920295	0.852063051	-0.008299257
R_1pnXQNRdJbmjBkL	Male	Chinese	Secondary school	20+	Female	Indian	Post-secondary	22	400	4	3	0.646179152	1.258785684	-0.330359847	1.249606528
R_1pnXQNRdJbmjBkL	Female	Chinese	Polytechnic	30+	Female	Indian	Post-secondary	22	937	1	4	0.03306307	-0.676072879	0.082735282	-0.122090418
R_1pnXQNRdJbmjBkL	Female	Malay	University	30+	Female	Indian	Post-secondary	22	931	3	5	0.127241362	0.299340369	-0.007799152	0.085536406
R_1pnXQNRdJbmjBkL	Female	Indian	University	30+	Female	Indian	Post-secondary	22	956	2	6	1.112523507	0.592168637	1.562439423	0.44511587
R_A1imEW9iawZhZId	Female	Indian	Secondary school	30+	Male	Malay	Post-secondary	23	664	4	1	-0.957342484	-0.350114846	-0.083171558	-0.440197517
R_A1imEW9iawZhZId	Female	Chinese	Secondary school	30+	Male	Malay	Post-secondary	23	694	3	2	-0.328863946	0.025368026	-0.559676843	-0.795937758
R_A1imEW9iawZhZId	Male	Malay	Polytechnic	20+	Male	Malay	Post-secondary	23	990	1	3	-0.669228544	-0.467670524	-1.012461422	-0.7825132
R_A1imEW9iawZhZId	Female	Malay	Polytechnic	30+	Male	Malay	Post-secondary	23	911	2	4	-0.150367465	-0.00297191	-0.099404596	-0.753451498
R_A1imEW9iawZhZId	Male	Indian	University	20+	Male	Malay	Post-secondary	23	1014	3	5	0.012072315	-0.429770855	-0.379454253	0.206165996
R_A1imEW9iawZhZId	Male	Chinese	University	20+	Male	Malay	Post-secondary	23	866	4	6	-0.156531645	-0.339912907	-0.878733928	-0.220425354
R_1mVq7s5hpNlNqrD	Male	Malay	University	30+	Female	Indian	University	28	558	3	1	0.557494271	-0.756415206	-0.754431297	0.95238556
R_1mVq7s5hpNlNqrD	Male	Indian	Secondary school	30+	Female	Indian	University	28	962	2	2	-0.283273821	-1.028534326	0.433361358	-0.229463694
R_1mVq7s5hpNlNqrD	Female	Chinese	University	20+	Female	Indian	University	28	239	2	3	0.688037123	0.735769617	0.587893545	0.702215368
R_1mVq7s5hpNlNqrD	Female	Malay	Secondary school	20+	Female	Indian	University	28	225	4	4	0.585680037	0.006147195	0.445226476	-0.009167634
R_1mVq7s5hpNlNqrD	Female	Indian	Polytechnic	20+	Female	Indian	University	28	930	4	5	1.034884744	0.553391944	1.602821584	1.298510326
R_1mVq7s5hpNlNqrD	Male	Chinese	Polytechnic	20+	Female	Indian	University	28	878	1	6	1.688170901	1.905300517	1.084484823	1.847448362
R_BE9h6FHVnWCUHpn	Male	Chinese	University	30+	Male	Indian	Post-secondary	20	832	2	1	0.958986491	0.512460784	1.150327309	-0.717883517
R_BE9h6FHVnWCUHpn	Female	Chinese	Polytechnic	20+	Male	Indian	Post-secondary	20	818	3	2	1.701663141	1.646976125	1.268682517	1.469795854
R_BE9h6FHVnWCUHpn	Male	Malay	Secondary school	30+	Male	Indian	Post-secondary	20	965	4	3	-0.540546476	-0.195014706	-0.492182936	-0.447602349
R_BE9h6FHVnWCUHpn	Female	Indian	Secondary school	20+	Male	Indian	Post-secondary	20	446	1	4	1.722794734	1.612062695	1.516749383	1.095823772
R_BE9h6FHVnWCUHpn	Male	Indian	Polytechnic	30+	Male	Indian	Post-secondary	20	936	4	5	0.823095753	1.469107992	1.711660425	2.171010459
